bookID,bookTitle,bookPublisher,bookPublishedDate,bookPages,bookISBN
89190395,"Foundation and Chaos",538,1999,416,0061056405
89190414,"Foundation's Triumph",539,2000,400,0061056391
89190442,Foundation,568,1986,285,0345336275
89190462,"Foundation and Empire",568,1986,0,0345336283
89190483,"Second Foundation",568,1986,282,0345336291
89190510,"Foundation's Edge",568,1983,426,0345308980
89190528,"Foundation and Earth",568,1987,494,0345339967
89190593,"Pebble in the Sky",490,2010,256,0765319136
89190617,"To Fall Like Stars",595,1996,384,0671877275
89190627,"Tears Of Time",595,1993,336,0671721917
89190630,"Twilight's Kingdoms",595,1987,0,
89190650,"The Fall of Atlantis",595,1987,512,0671656155
89190672,"Marion Zimmer Bradley's Ancestors of Avalon",461,2005,384,0451460286
89190674,"Marion Zimmer Bradley's Sword of Avalon",461,2010,448,0451463218
89190677,"Marion Zimmer Bradley's Ravens of Avalon",461,2009,448,0451462890
89190678,"The Forest House",461,2007,462,0451461533
89190679,"Priestess of Avalon",461,2002,416,0451458621
89190681,"Lady of Avalon",461,2007,480,0451461819
89190683,"Mists Of Avalon",568,2000,0,
89190732,Earth,448,1991,704,055329024X
89190839,"Burning Chrome",606,1986,208,0441089348
89190866,Neuromancer,606,2004,384,0441012035
89190867,"Count Zero",606,2006,320,9780441117734
89190868,"Mona Lisa Overdrive",448,1989,320,0553281747
89190894,"The Eyes of the Dragon",454,1987,384,0451151259
89190907,"The Gunslinger",474,2003,264,0452284694
89190912,"The Drawing of the Three",454,2003,480,0451210859
89190918,"The Waste Lands",454,2003,608,0451210867
89190923,"Wizard and Glass",454,2003,752,0451210875
89190927,"The Wind Through the Keyhole",456,2012,322,
89190940,"Wolves of the Calla",473,2006,960,141651693X
89190943,"Song of Susannah",473,2006,544,1416521496
89190945,"The Dark Tower",473,2006,1072,1416524525
89190958,"The Number of the Beast",557,1982,511,0449144763
89190982,"The Last Enchantment",557,1981,480,0449242072
89190993,"The Hollow Hills",412,1973,499,0688001793
89190995,"The Crystal Cave",557,1983,0,0449205630
89191002,"The Wicked Day",412,1983,453,0688025072
89191008,"The Prince and the Pilgrim",574,1996,288,0340654112
89191024,"The Fellowship of the Ring",568,1986,480,0345339703
89191070,"Renunciates of Darkover",504,1991,288,0886774691
89191087,"The Last of the Renshai",504,1992,640,0886775035
89191110,"The Western Wizard",508,1998,512,1857981480
89191114,"Child of Thunder",504,1993,0,9993719625
89191117,"Beyond Ragnarok",416,1996,687,1857984463
89191118,"Prince of Demons",488,1997,576,1857984420
89191121,"The Children of Wrath",504,1999,640,0886778603
89191136,"The Tolkien Reader",594,1975,0,0345248317
89191145,"Secret of Dragonhome",458,1998,369,0590596802
89191157,"The Curse of Chalion",539,2002,512,0380818604
89191162,"Paladin of Souls",539,2005,496,0380818612
89191167,"The Hallowed Hunt",538,2006,448,0060574747
89191176,"The Tides of Time",568,1984,240,0345318382
89191196,"Arthur, King",538,1994,368,006105433X
89191213,"Kindred Spirits",411,1991,320,1560760699
89191220,Wanderlust,411,1991,320,1560761156
89191225,"Dark Heart",411,1992,310,1560761164
89191226,"The Oath and the Measure",411,1992,311,1560763361
89191229,"Steel and Stone",411,1992,320,1560763396
89191230,"The Companions",411,1993,320,156076340X
89191257,"Starship Troopers",606,1987,263,0441783589
89191267,"Snows of Darkover",504,1994,336,0886776015
89191281,Homecoming,432,1984,256,0812534719
89191288,"The Yngling",432,1984,256,0812534735
89191295,"The Yngling and the Circle of Power",595,1991,0,
89191298,"The Yngling in Yamato",595,1994,352,0671876341
89191337,"The Cursed",568,1995,0,0345389522
89191352,"The Hand of Zei",595,1990,276,0671698656
89191362,"The Queen of Zamba",569,1977,0,0895590069
89191373,"The Floating Continent",576,1966,0,
89191382,"Hostage Of Zir",606,1982,224,0441342965
89191387,"Prisoner Of Zhamanak",606,1983,0,0441679374
89191426,"The Virgin & the Wheels",472,1976,0,
89191440,"Bones Of Zora",606,1984,272,0441070124
89191447,"The Tower of Zanid",600,1958,0,
89191457,"The Swords of Zinjaban",595,1991,0,
89191501,Hero!,568,1991,0,0345371798
89191520,"Naked To The Stars",606,1982,0,0441560113
89191526,"None But Man",595,1992,0,5553861845
89191534,Mutants,504,1983,0,0879978090
89191547,"The Far Call",432,1989,0,0812535448
89191554,Mindspan,595,1986,288,0671655809
89191561,"The Lifeship",595,1985,251,0671559818
89191572,"Jamie The Red",606,1984,220,0441382452
89199557,Friday,568,1983,357,034530988X
89199562,"Digital Fortress: A Thriller",445,2004,448,0312995423
89199578,"The Hobbit",594,1986,320,0345339681
89199597,"Wizard's Bane",595,1989,310,0671698036
89199599,"The Wizardry Quested",595,2003,320,0671877089
89199602,"Wizardy Compiled",595,1991,307,0671720783
89199608,"The Wizardry Cursed",595,1991,394,067172049X
89199613,"The Wizardry Consulted",595,1995,288,0671877003
89199619,"Duende Meadow",594,1985,240,0553253743
89199626,"Through the Darkness",432,2002,704,0312878257
89199642,"Into the Darkness",432,2000,684,0812574729
89199647,"Darkness Descending",563,2000,512,0684858274
89199650,"Rulers of the Darkness",432,2002,708,
89199657,"Jaws of Darkness",432,2010,588,
89199662,"Out of the Darkness (World at War, Book 6)",426,2004,528,
89199672,"Grumbles from the Grave",568,1990,0,0345369416
89199681,"Man-Kzin Wars VI",595,1994,320,0671876074
89199914,"Norby: Robot for Hire",606,1988,0,
89199920,"The Norby Chronicles",606,1986,0,0441586341
89199921,"Norby Through Time and Space",606,1988,202,0441586376
89199924,"Norby and Yobo's Great Adventure",606,1991,0,0441586384
89199925,"Norby Down To Earth",606,1991,0,0441586074
89199928,"Norby and the Oldest Dragon",606,1993,0,0441586325
89199932,"Norby and Court Jester",606,1996,10,0441003419
89199936,"Norby and the Terrified Taxi",419,1997,125,0802786421
89199941,"Startide Rising",594,1983,462,0553234951
89199949,Space,557,1983,832,0449203794
89199958,Colossus,550,1966,246,
89199963,"The Fall of Colossus",590,1979,188,0425043266
89199967,"Colossus And Crab",590,1977,0,0425034674
89199974,"Ironcrown Moon",606,2006,464,044101299X
89199980,"Conquerors Moon",606,0,0,
89199983,"Sorcerer's Moon",606,2006,464,044101383X
89199988,"Little Myth Marker",606,1987,167,0441484999
89200009,"In Fury Born",595,2007,856,1416521313
89200012,"A Game of Thrones",594,1997,864,0553573403
89200023,"A Clash of Kings",594,2000,1040,0553579908
89200025,"A Storm of Swords",594,2000,992,0553106635
89200029,"A Feast for Crows",594,2005,753,0553801503
89200034,"A Dance with Dragons",594,2011,1040,0002247399
89200067,"Arrow from Earth",599,1995,0,0380772329
89200102,"The Black Shields",432,1991,384,0812506294
89200112,"The Islander",432,1990,0,0812506278
89200117,"The Poisoned Land",432,1992,320,0812506316
89200123,"The Steel Kings",432,1993,320,0812518314
89200124,"Queens of Land and Sea",432,1994,0,
89200128,Revelation,567,1983,0,0440172160
89200135,Trekmaster,504,1987,1,0886772214
89200137,"The Robots of Dawn",568,1984,416,0345315715
89200143,"Hit or Myth",606,1985,170,0441338518
89200147,"The Caves of Steel",568,1986,269,0345338200
89200160,"Ripping Time",595,2000,480,0671578677
89200163,"Time Scout",595,2004,464,0671876988
89200164,"Wagers of Sin",595,1996,464,0671877305
89200166,"The House That Jack Built",595,2001,480,0671319655
89200200,"The Saxon Shore",480,1996,784,0140170472
89200205,"The Skystone",433,1996,512,0812551389
89200207,"The Singing Sword",424,1993,512,0670845205
89200211,"The Eagles' Brood",432,1998,629,0812551400
89200217,"The Fort at River's Bend",554,2004,352,076530905X
89200222,"The Sorcerer : Metamorphosis",480,1998,0,
89200227,Uther,432,2001,928,0812571029
89200230,"The Lance Thrower",554,2005,640,0812570138
89200246,"The Eagle",554,2006,576,0812568990
89200258,"A Jungle of Stars",594,1976,217,0345254570
89200259,"Gather, Darkness!",568,1979,0,0345280733
89200263,"The Darkness on Diamondia",606,1972,0,
89200265,"Dark is the Sun",594,1980,405,0345289501
89200268,"Mind Light",568,1992,30,0345377184
89200273,"Minds Apart",568,1994,0,0345388755
89200276,"Enemy Star",590,1980,0,0425043398
89200283,"Downtiming the Night Side",432,1985,284,0812532880
89200291,"Limit of Vision",432,2002,352,0765342111
89200294,Moonseed,538,1999,672,006105903X
89200296,Voyage,538,1997,784,0061057088
89200297,Titan,538,1998,688,0061057134
89200301,"The Ivory Star",577,1996,513,1551973618
89200309,"And the Devil Will Drag You Under",568,1984,0,0345323343
89200358,"The Iron Lance",540,2000,656,0061051098
89200364,"The Black Rood",538,2001,624,0061051101
89200370,"The Mystic Rose",542,2002,624,0380820188
89215896,"The Jaguar Knights",538,2005,448,0060555122
89215933,"Paragon Lost",538,2003,448,0380818353
89215950,"Impossible Odds",538,2004,442,0060094451
89215987,"Sky of Swords",538,2001,480,0380791285
89216011,"Lord of the Fire Lands",561,2000,480,0380791277
89216028,"The Gilded Chain",538,1999,432,0380791269
89216062,"Sir Stalwart",599,1999,256,0380800985
89216072,"The Crooked House",599,2000,256,0380800993
89216083,Silvercloak,599,2001,288,0380801000
89216103,"Roma Mater",595,1986,0,0671656023
89216114,"The Dog and the Wolf",595,1988,531,0671653962
89216122,Gallicenae,595,1987,374,0671653423
89216151,Dahut,595,1988,0,0671653717
89216179,"The Destruction Of The Temple",473,1974,159,0671776967
89216193,"The Malacia Tapestry",542,1990,402,0061000639
89216247,"The Other Log of Phileas Fogg",476,1982,288,0523485085
89216267,"Doc Savage His Apocalyptic Life",475,1981,0,
89216280,"The Evil in Pemberley House",442,2009,212,1596062495
89216286,"Tarzan Alive",475,1981,0,087216876X
89216532,"Tailchaser's Song",504,1986,0,0886771625
89216547,"Conquerors' Legacy",448,1996,396,0553575627
89216570,"Conquerors' Pride",448,1994,416,0553568922
89216588,"Conquerors' Heritage",448,1995,368,0553567721
89216615,"Eagle Against The Stars",595,2000,288,0671578464
89216628,Angelmass,432,2002,560,081258418X
89216642,"The Eye in the Stone",465,1988,0,0517007258
89216655,"Space Folk",595,1989,0,0671698052
89216672,"Rogue Ship",542,1975,205,0586042830
89216682,"The Guardians of Time",432,0,0,0523485794
89216733,"Serving in Time",492,1975,0,
89216743,"Sorcerer's Shadow",407,1982,0,0821710257
89216755,Oron,407,1980,395,0890833583
89216762,"Oron: Mosutha's Magic",407,1982,0,0890839867
89216769,"Oron No. 4: The Valley of Ogrum",407,1982,251,0821710583
89216775,"Oron 5: The Ghost Army",407,1983,0,082171211X
89216797,Gladiator-at-Law,595,1986,251,0671655663
89216812,Nemesis,448,1990,400,0553286285
89216869,"Fountains of Paradise",568,1980,0,0345253566
89216886,"The Owl Service",568,1981,192,0345290445
89216908,"Kingdoms of Light",602,2002,400,0446610615
89216923,"The Dancer from Atlantis",432,1993,192,0812523105
89216940,"The Madness Season",504,1990,496,0886774446
89217020,"Harry Potter and the Prisoner of Azkaban",458,2004,560,043965548X
89217052,"Harry Potter and the Sorcerer's Stone",603,2001,400,043936213X
89217078,"Harry Potter and the Chamber of Secrets",458,2002,352,0439420105
89217168,"The Second Angel",473,2000,464,0671024728
89217237,"A Million Open Doors",432,1993,320,0812516338
89217274,"Earth Made of Glass",432,1999,416,0812551613
89217292,"The Merchants of Souls",432,2002,400,0312890761
89217656,"Sorcerers of Majipoor",561,1998,624,0061057800
89217698,"Spiral of Fire",432,1989,468,0812539540
89217941,"Ambrov Keon",504,1986,1,0886771099
89218105,"House Of Zeor",590,1985,0,0425077454
89218108,"Unto Zeor Forever",590,1985,320,0425081877
89218111,"First Channel",590,1980,0,0872167720
89218115,"Mahogany Trinrose",475,1982,0,0867211296
89218121,"Channel's Destiny",504,1983,0,0879978848
89218126,"RenSime: Sime~Gen",585,2011,254,1434412172
89218135,"Zelerod'S Doom",504,1986,0,
89218170,"Exile's Return",504,1995,560,0886776554
89218188,"Finders and Seekers",608,2003,108,1403377472
89218190,"Mind-Speakers' Call",504,1994,0,
89218199,Finders-Seekers,504,1993,512,0886775507
89218206,"Sunderlies Seeking",504,1998,512,0886778050
89218210,"The Farthest Seeking",504,2000,0,
89218266,"The Demon in the Mirror",473,1978,189,0671835092
89218279,"The Eyes of Sarsis",473,1980,207,0671826794
89218298,"Web of the Spider",435,1981,292,0671826808
89219060,"Memory,"" Sorrow"", and Thorn",504,1994,816,0886775981
89219079,"To Green Angel Tower, Part 2",504,1994,816,0886776066
89219108,"The Dragonbone Chair",504,1989,0,
89219114,"Stone Of Farewell",496,1990,768,0886774802
89219154,"The Icarus Hunt",448,2000,464,0553573918
89219218,Warhorse,595,1990,347,0671698680
89219251,Triplet,595,1987,369,0671653415
89219266,"Fool's War",602,1997,464,0446602930
89219275,"The King of the Sun",448,2001,320,0553581473
89219282,"Looking for the Mahdi",606,1997,337,0441002986
89219304,"Glass Houses",432,1992,224,0812519183
89219319,"Burning the Ice",432,2002,544,0312869037
89219332,Proxies,432,1999,480,0812523873
89219343,"Star Lord",473,1979,0,0671829599
89219351,"Face of the Enemy",538,1999,544,0061057959
89219389,Colony,538,1999,512,0380793156
89219413,Amazonia,482,2003,544,0060002492
89219442,"The Hormone Jungle",466,1989,0,0445207450
89219470,"The Gate to Women's Country",448,1993,336,0553280643
89219510,"Puppet Masters",568,1986,352,0345330145
89219526,"Strength of Stones",466,1991,0,0446361933
89219594,"The Byworlder",452,1971,160,0451152999
89219624,"Mind Game",594,1985,352,0553250612
89219650,Congo,594,1992,316,0345378490
89219669,"Expecting Someone Taller",606,1990,231,044122332X
89219680,"Through Alien Eyes",606,2000,400,0441007392
89219695,"The Color of Distance",606,1999,480,0441006329
89219833,"Mention My Name in Atlantis",593,1988,144,1557850038
89219858,"Age of Miracles",504,1985,238,0886770246
89219869,"The Gryphon King",599,1989,406,0380755068
89219893,Overshoot,606,1998,400,0441005098
89219901,"Flesh and Silver",461,1999,352,0451457528
89219911,"The Book of Kells",448,1985,352,0553252607
89219937,Outpassage,465,1988,0,0517008327
89219944,"Bander Snatch",594,1979,242,0553126202
89219956,"The Imperator Plot",433,1985,0,0812554884
89219961,"The Psychopath Plague",432,1986,256,0812554906
89219964,"Paradox Planet",448,1989,0,055327922X
89219982,"Oath of Fealty",473,1984,0,0671532278
89219993,"The Illustrated Man",448,1983,192,055327449X
89220009,"Man from P.I.G. and R.O.B.O.T.",470,1978,128,0140310045
89220054,"The Taking of Satcon Station",476,1982,288,052348531X
89220068,"Watership Down",599,1975,478,0380002930
89220082,"Tales from Watership Down",599,1998,352,0380729342
89220118,"Star Bright",595,1989,251,0671698583
89220135,Sphere,594,1991,0,0345353145
89223367,"Police Patrol: 2000 A.D.",606,1977,181,
89223375,"A World Named Cleopatra",468,1977,192,0515037435
89223383,"The High Crusade",595,2010,208,1439133778
89223391,Malafrena,590,1980,343,0425046478
89223405,"Orsinian tales",594,1977,0,
89223416,"The Moon Goddess and the Son",595,1987,480,0671653814
89223422,"Special Deliverance",568,1982,217,0345291409
89223433,"Thrice Upon a Time",594,1980,310,0345275187
89223443,"Eye Among the Blind",454,1979,197,0451084802
89223454,"The Bug Wars",606,1993,217,0441073735
89223463,"The Difference Engine",448,1992,429,055329461X
89223471,"Hunting the Corrigans Blood",595,1997,320,0671877682
89223479,Timemaster,432,1993,320,0812516443
89223486,"The Black Sun",432,1998,352,0812553624
89223495,"Blood on the Sun",476,1979,0,052340610X
89223507,"The Dark Return",476,1977,157,
89223521,"The Vikings: Trail of Blood",447,1976,144,0722149956
89223545,"Moonstar Odyssey",454,1977,159,045107372X
89223555,"Logan's Run",588,2010,96,1450700209
89223564,Vertigo,606,1979,0,0441861709
89223580,"The Corridors of Time",501,1965,0,
89223633,"Pilgrimage to Earth",606,1978,0,0441663850
89223644,"The Planet Wizard",606,1977,246,044167061X
89223651,"Tuf Voyaging",595,1987,0,0671656244
89223659,"Citizen In Space",606,1978,0,0441105955
89223669,"Lost Horizon",473,1988,231,0671664271
89223679,"Childhood's End",568,1987,224,0345347951
89223685,"The Rolling Stones",595,2010,320,1439133565
89223698,Contact,473,1986,434,0671434225
89223719,"Hannibal's Children",606,2003,368,0441010385
89223723,"The Seven Hills",426,2005,368,
89223730,"Sailing to Byzantium/Seven American Nights",432,1989,0,0812500792
89223748,"Star Axe",430,1980,271,0505515792
89223754,"A Case of Conscience",568,1979,0,0345280237
89223769,"The Gates of Heaven",594,1984,0,0553244175
89223775,"Quest of the Three Worlds",568,1978,184,0345277155
89223786,"The Star Road",501,1973,245,0385068115
89223794,"If the Stars Are Gods",590,1978,219,0425037614
89223801,"Seven Conquests",595,1984,0,0671559141
89223844,"The Forever War",568,1985,0,0345324897
89223855,"Forever Free",507,2000,277,1857989317
89223859,"Forever Peace",606,1998,368,0441005667
89223881,Mentor,504,1991,336,0886774640
89223891,Freemaster,504,1990,0,
89223908,Healer,504,1993,336,0886775701
89223920,Ptath,407,1976,204,
89223933,"Cowboy Feng's Space Bar and Grille",606,1990,0,044111816X
89224055,"Darkness and Light",411,1989,368,088038722X
89224071,Kendermore,411,1989,352,0880387548
89224089,"The Brothers Majere",411,1990,349,0880387769
89224109,"Tanis: The Shadow Years",411,2003,0,
89224110,"Flint, the King",480,1990,320,0140143696
89224111,"Riverwind the Plainsman",411,2003,320,0786930098
89224122,"The Quiet Invasion",602,2001,496,0446609412
89224130,Freehold,606,1987,212,0441251862
89224136,"Galactic Medal of Honour",520,1977,192,0417017804
89224140,Nova,594,1979,215,0553136100
89224150,"Playing God",602,1999,464,0446607584
89224170,"The Integral Trees",594,1984,272,0345320654
89224175,"Smoke Ring",568,1988,237,0345302575
89224183,"A World Out of Time",568,1986,256,0345336968
89224190,Reclamation,602,1996,464,0446602922
89224199,"Hunting on Kunderer / Life With Lancelot",606,1973,0,
89224212,"The Reefs of Earth",590,1977,0,0425035654
89224219,"Lady of the Bees",606,1976,0,
89224226,"The Blue Hawk",568,1977,217,0345257596
89224272,"The Ugly Little Boy",594,1993,387,0553561227
89224297,"Dreamseeker's Road",599,1996,0,0380774844
89224309,"Sunshaker's War",599,1990,372,0380760622
89224310,"Stoneskin's Revenge",599,1991,10,0380760630
89224311,"Ghostcountry's Wrath",599,1995,386,0380768380
89224312,"Landslayer's Law",599,1997,293,0380786494
89224314,"Warstalker's Track",561,1999,384,0380786508
89224344,"The Three Legged Hootch Dancer",461,1983,0,0451120825
89224348,Sideshow,461,1982,154,0451118480
89224353,"The Wild Alien Tamer",454,1983,0,
89224358,"The Best Rootin' Tootin' Shootin' Gunslinger in the Whole Damned Galaxy",461,1983,204,0451125231
89224361,Greybeard,547,2011,256,0575071133
89224367,"Attack from Atlantis",568,1982,176,0345305019
89224378,"Golden Dream",606,1984,0,0441297277
89224388,"Fuzzies and Other People",606,1987,0,
89224401,"High Vacuum",575,1959,220,
89224411,"At Any Price",595,1985,10,0671559788
89255426,"The Vanishing Tower",590,1983,0,0425064069
89255458,"Elric of Melnibone",426,2002,0,
89255475,"Sailor On the Seas of Fate",590,1987,0,0425103293
89255488,"The Weird of the White Wolf",590,1985,0,0425089045
89255514,"The Bane Of Black Sword",590,1986,0,0425101320
89255522,Stormbringer,546,1989,252,0586063102
89255542,"Elric at the End of Time",504,1989,0,9994495410
89255548,"The Fortress Of Pearl",606,1990,0,0441248667
89255556,"The Revenge of the Rose",606,1994,256,2266159364
89255565,"The Dreamthief's Daughter: A Tale of the Albino",602,2001,352,0446526185
89255579,"The Skrayling Tree",602,2003,352,0446531049
89255591,"The White Wolf's Son",545,2006,432,0446617458
89255598,"Elric: The Stealer of Souls",415,1998,625,1565048520
89255625,"The Dreaming City",513,1975,189,0417753764
89255770,"People of the Wolf",432,1992,448,0812521331
89255787,"People of the Lakes",554,1995,0,
89255791,"People of the Lightning",432,1996,608,0812515560
89255793,"People Of The Silence",432,1996,643,0812515595
89255794,"People of the Mist",432,2010,580,
89255797,"People of the Masks",432,1999,576,0812515617
89255799,"People of the Owl",554,2004,640,0812589831
89255800,"People of the Raven",554,2004,496,
89255804,"People of the Moon",432,2004,0,
89255807,"People of the Nightland",554,2007,480,
89255809,"People of the Weeping Eye",432,2008,608,0765352931
89255811,"People of the Thunder",432,2009,512,076535294X
89255836,"Year of the Unicorn",606,1981,281,0441942555
89255846,"Silver Metal Lover",504,1982,0,0879977213
89255851,"Islands of Tomorrow",599,1994,0,0380772310
89255862,"Slow Freight",448,1991,0,0553291106
89255882,"Santiago: A Myth of the Far Future",432,1986,376,0812551125
89255888,"The Return of Santiago",426,2003,464,9780765341464
89255893,"Birthright: The Book of Man",558,1997,288,1570900442
89255901,"The Seer King",602,1998,560,0446605247
89255910,"The Demon King",602,1998,528,0446673277
89255913,"The Warrior King",602,1999,384,0446674567
89255920,"Battle Circle",599,1983,0,0380018004
89255945,"Zarsthor's Bane",606,1978,204,0441954901
89255959,"The Triad Worlds",599,1996,0,0380784688
89255970,"The Jargoon Pard",451,2001,0,
89255978,"Horn Crown",504,1981,255,0886770513
89256254,"Ensign Flandry",580,1966,0,
89256260,"Agent Terran Empire",606,1985,0,0441010709
89256265,"A Knight of Ghosts and Shadows",432,1993,256,0812522257
89256268,"A Stone In Heaven",606,1985,256,0441786588
89256269,"The Game of Empire",595,1985,278,0671559591
89256271,"The Long Night",432,1985,317,0812513967
89256272,"The Night Face",606,1979,160,0441574513
89280641,"The Unicorn War",432,1996,352,0812536398
89280673,Countermeasures,504,1993,720,0886775647
89280872,"The Way of Spider",504,1989,416,0886774381
89280898,"The Web of Spider",504,1989,656,0886773563
89280922,"The Warriors of Spider",504,1988,368,0886772877
89280989,"Master and Fool",602,1997,672,0446604143
89281006,"The Baker's Boy",602,1996,560,0446602825
89281019,"A Man Betrayed",602,1996,608,0446603511
89281079,"Defenders of Ar",448,1990,0,0553284533
89281097,"The Wizard of Tizare",448,1989,0,0553283030
89281171,"Keeper of the City",448,1989,309,0553280651
89281199,"Lord of Cragsclaw",448,1989,392,0553274627
89283526,"Call of Madness",568,1990,311,0345363272
89283548,"Mission of Magic",568,1991,0,0345366271
89283561,"Sage of Sare",568,1992,0,0345371542
89283574,"The Wizard King",568,1993,0,0345371534
89285883,"Squaring the Circle",472,1977,378,0445040890
89285896,"Calix Stay",472,1977,0,0445040475
89285903,"Faragon Fairingay",472,1977,349,0445086181
89285911,"Greyfax Grimwald",417,1982,352,0445085959
89285934,"The Passing of the Gods",476,1983,0,0523417403
89285940,"Sorrowing Vengeance",476,1983,352,052341739X
89285943,"The Master of Evil",476,1983,352,0523417381
89285954,"Two Crowns for America",448,1997,416,0553572873
89285962,"The Artifact",504,1990,528,0886774063
89285971,"Shakespeare's Planet",568,1982,0,0345298705
89285983,"Night Of Light",590,1978,154,0425039331
89285993,"The White Bull",595,1988,352,0671697943
89286002,Pallas,432,1995,448,0812509048
89286018,"The Probability Broach",490,2001,324,0765301539
89286025,"Ars Magica",448,1989,0,0553281453
89286031,"A Wind in Cairo",594,1989,261,0553276093
89286042,Pyramids,595,1987,311,0671656090
89286050,"After the Fact",595,1988,0,0671653911
89286066,"The Mask of the Sun",432,1991,234,0812553098
89286075,"Golden Reflections",595,2011,0,1451637748
89286094,"Reluctant Swordsman",568,1988,326,0345352912
89286109,"The Death of Nnanji",564,2012,336,1617567787
89286110,"Coming of Wisdom",564,2010,354,
89286111,"Destiny of the Sword",564,2010,342,
89286145,"A Lion on Tharthee",595,1987,352,0671653571
89286150,Saturnalia,595,1986,0,0671655469
89286396,"First Book of Swords",432,0,0,0812553357
89286402,"The Second Book of Swords",432,1985,313,0812553055
89286410,"The Third Book of Swords",445,1985,0,0812553071
89286419,"Woundhealer's Story",432,1988,281,0812553373
89286424,"Sightblinder's Story",432,1988,248,0812552962
89286438,"An Armory of Swords",432,1996,320,0812522834
89286453,"The Broken Lands",440,1973,192,0426127498
89286459,"Ardneh's Sword",432,2007,352,0765350599
89286460,"Changeling Earth",504,1973,0,0879970413
89286461,"The Black Mountains",606,1971,0,0671653903
89286559,"Phule's Paradise",606,1992,256,0441662536
89286564,"Phule's Company",606,1990,240,044166251X
89286571,"A Phule and His Money",606,1999,288,0441006582
89286573,"Phule Me Twice",606,2001,0,
89286576,"No Phule Like an Old Phule",606,2004,320,0441011527
89286580,"Phule's Errand",606,2006,281,0441014232
89286596,"M.Y.T.H. Inc. in Action",606,1991,245,044155282X
89286600,"Myth-Nomers and Im-Pervections",606,1988,200,044155279X
89286603,"Myth Conceptions",606,1986,217,0441555217
89286608,"M.Y.T.H. Inc. Link",606,1988,159,0441552773
89286612,"Myth-Ing Persons",606,1986,172,0441552765
89286616,"Myth Directions",606,1985,0,044155525X
89286620,"Another Fine Myth",606,1986,200,0441023622
89286631,"Sweet Myth-tery of Life",606,1995,226,0441001947
89286632,"Myth-ion Improbable",606,2002,208,044100962X
89286633,"Something M.Y.T.H. Inc.",509,2004,208,1892065886
89286635,"Myth-Told Tales",606,2007,272,0441014860
89286638,"Myth Alliances",606,2004,288,0441011829
89286645,"Class Dis-Mythed",509,2005,300,1592220916
89286647,"Myth-Gotten Gains",606,2008,304,0441015727
89286651,Myth-Chief,606,2009,288,0441016871
89286654,Myth-Fortunes,606,2011,288,1937007073
89286655,"Myth-Taken Identity",606,2005,0,
89323897,Mercenary,599,1984,0,0380872218
89323917,"The Iron Maiden",409,2002,408,1401043968
89323921,Refugee,599,1991,0,0380841940
89323973,"The Dragon Masters / The Last Castle",606,1966,244,
89323979,Sandkings,595,1986,0,067165554X
89324029,"The Handmaid's Tale",557,1986,0,0449212602
89324109,Hyperion,448,1990,481,0553283685
89324114,"The Fall of Hyperion",448,1991,528,0553288202
89324119,"The Rise of Endymion",448,1998,720,0553572989
89324124,Endymion,448,1996,576,0553572946
89324142,"The Will of the Wanderer",448,1989,444,0553276387
89324152,"The Paladin of the Night",594,1989,375,0553279025
89324165,"The Prophet of Akhran",448,1989,0,0553281437
89324172,"The Lost King",594,1990,496,0553763423
89324181,"King's Test",594,1991,450,0553289071
89324186,"King's Sacrifice",594,1991,528,0553293605
89324200,"Ghost Legion",448,1993,544,0553563319
89356736,Gamearth,461,1989,335,0451156803
89356815,"Welcome Chaos",590,1985,288,0425075850
89356829,Strings,568,1990,30,0345361911
89356846,"West of January",568,1989,0,0345358368
89356858,"Lest Darkness Fall",568,1983,208,0345310160
89356887,"Earth Lords",606,1989,0,0441180442
89357065,"To Open the Sky",594,1984,224,0553245023
89357120,Cradle,417,1989,416,0446356018
89357138,"Thebes of the Hundred Gates",448,1992,0,0553294946
89357145,"The Goblin Tower",568,1983,0,034529842X
89357160,"The Clocks of Iraz",568,1983,0,0345298411
89357172,"The Unbeheaded King",568,1983,0,0345298403
89357187,"The Fallible Fiend",595,1994,208,1555940536
89357194,"The Honorable Barbarian",568,1989,240,0345360915
89357359,"The Songs of Distant Earth",568,1987,336,0345322401
89357362,"A Rose-Red City",568,1987,0,0345340981
89357382,"3001: The Final Odyssey",568,1998,288,0345423496
89357392,"2061: Odyssey Three",594,1991,288,0345358791
89357399,"2010: Odyssey Two",568,1984,352,0345303067
89357409,"2001: A Space Odyssey",461,1968,0,0451077652
89357416,"The Lost Worlds of 2001",461,1972,0,0451058917
89357432,Soulsmith,599,1991,464,0380762897
89357441,Wordwright,599,1993,388,0380762919
89357452,Dreambuilder,599,1992,418,0380762900
89357592,"The Ruby Knight",568,1991,0,0345372409
89357604,"The Sapphire Rose",568,1992,512,034537472X
89357753,"Guardians of the West",568,1988,448,0345352661
89357806,"Forging the Darksword",448,1987,400,0553268945
89357831,"Doom of the Darksword",448,1988,416,0553271644
89357838,"Legacy of the Darksword",448,1998,400,055357812X
89357842,"Darksword Adventures",448,1988,0,
89357970,Thousandstar,599,1985,0,0380755564
89357975,"Kirlian Quest",599,1978,0,0380017784
89358004,"The Silmarillion",568,1985,480,0345325818
89358014,"The Two Towers",594,1985,0,0345332105
89358022,"The Return Of The King",534,2003,0,0345339738
89376759,"Exile's Children",448,1996,688,0553299034
89376780,"Exile's Challenge",448,1997,496,0553577786
